"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00023174","1948-09","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","","","75.6","0","28.5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","0",",0","17","","","","","","8.3",",0,26,","0",",,0,30,+","0",",,0,30,+","0.0",",T,0,18,+","31.1",",0,27,+","27.2","0","17.5",",0","0.0",",T,,0","0",",,,0","18.70",",0","23.34",",,,0","14.06",",,,0","","","","","","","","","","","","","","","","","",""
"USW00023174","1948-10","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","","","80.9","0","5.3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","13",",0","0",",0","13","","","","","","9.4",",0,31,","0",",,0,31,+","0",",,0,31,+","0.5",",,0,17,","28.3",",0,08,","72.1","0","44.9",",0","0.8",",,,0","0",",,,0","17.05",",0","21.15",",,,0","12.95",",,,0","","","","","","","","","","","","","","","","","",""
"USW00023174","1948-11","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","","","81.8","0","0.9",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","20",",0","0",",0","15","","","","","","4.4",",0,27,","0",",,0,30,+","0",",,0,30,+","0.0",",T,0,03,","26.7",",0,29,+","166.6","0","94.5",",0","0.0",",T,,0","0",",,,0","15.21",",0","22.29",",,,0","8.13",",,,0","","","","","","","","","","","","","","","","","",""
"USW00023174","1948-12","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","","","81.8","0","0.0",",0","7",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","9","","","","","","1.7",",0,24,","0",",,0,31,+","0",",,0,31,+","18.0",",,0,26,+","26.1",",0,09,","377.1","0","210.5",",0","56.3",",,,0","0",",,,0","11.54",",0","17.01",",,,0","6.08",",,,0","","","","","","","","","","","","","","","","","",""
"USW00023174","1949-01","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","","","0.0","0","0.0",",0","10",",0","6",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","0",",0","0",",0","10","","","","","","-2.8",",0,04,","0",",,0,31,+","0",",T,0,11,+","18.0",",,0,19,","20.6",",0,06,","687.2","0","310.1",",0","58.5",",,,0","0",",T,,0","8.33",",0","13.19",",,,0","3.47",",,,0","","","","","","","","","","","","","","","","","",""
"USW00023174","1949-02","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","","","0.0","0","0.0",",0","7",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","9","","","","","","1.1",",0,14,","0",",,0,28,+","0",",,0,28,+","16.5",",,0,07,","22.2",",0,17,","899.3","0","212.1",",0","39.4",",,,0","0",",,,0","10.76",",0","15.28",",,,0","6.24",",,,0","","","","","","","","","","","","","","","","","",""
"USW00023174","1949-03","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","","","0.0","0","0.0",",0","9",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","14","","","","","","5.6",",0,25,+","0",",,0,31,+","0",",,0,31,+","13.0",",,0,04,","18.3",",0,28,+","1083.6","0","184.3",",0","36.7",",,,0","0",",,,0","12.39",",0","16.64",",,,0","8.14",",,,0","","","","","","","","","","","","","","","","","",""
"USW00023174","1949-04","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","","","1.1","0","1.1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","8",",0","0",",0","8","","","","","","7.2",",0,03,","0",",,0,30,+","0",",,0,30,+","0.3",",,0,18,","25.6",",0,22,","1163.0","0","79.4",",0","0.3",",,,0","0",",,,0","15.73",",0","19.86",",,,0","11.59",",,,0","","","","","","","","","","","","","","","","","",""
"USW00023174","1949-05","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","","","8.4","0","7.3",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","11",",0","0",",0","7","","","","","","8.9",",0,20,","0",",,0,31,+","0",",,0,31,+","5.1",",,0,18,","28.9",",0,06,","1216.8","0","53.8",",0","10.7",",,,0","0",",,,0","16.83",",0","20.58",",,,0","13.08",",,,0","","","","","","","","","","","","","","","","","",""
"USW00023174","1949-06","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","","","42.6","0","34.2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","1",",0","1","","","","","","12.2",",0,01,","0",",,0,30,+","0",",,0,30,+","0.0",",T,0,28,+","33.9",",0,22,","1218.2","0","1.4",",0","0.0",",T,,0","0",",,,0","19.43",",0","23.13",",,,0","15.72",",,,0","","","","","","","","","","","","","","","","","",""
"USW00023174","1949-07","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","","","83.7","0","41.1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","0",",0","6","","","","","","15.0",",0,01,","0",",,0,31,+","0",",,0,31,+","0.0",",T,0,30,+","25.0",",0,16,","0.5","0","0.5",",0","0.0",",T,,0","0",",,,0","19.64",",0","22.74",",,,0","16.54",",,,0","","","","","","","","","","","","","","","","","",""
"USW00023174","1949-08","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","","","143.5","0","59.8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","1",",0","14","","","","1","","13.3",",0,12,","0",",,0,31,+","0",",,0,31,+","0.0",",T,0,22,+","32.2",",0,27,","1.6","0","1.1",",0","0.0",",T,,0","0",",,,0","20.22",",0","24.14",",,,0","16.31",",,,0","","","","","","","","","","","","","","","","","",""
"USW00023174","1949-09","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","","","189.7","0","46.2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","1",",0","17","","","","","","11.7",",0,27,","0",",,0,30,+","0",",,0,30,+","0.3",",,0,09,","33.3",",0,08,","4.9","0","3.3",",0","0.3",",,,0","0",",,,0","19.76",",0","23.99",",,,0","15.53",",,,0","","","","","","","","","","","","","","","","","",""
"USW00023174","1949-10","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","","","204.1","0","14.4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","18",",0","1",",0","7","","","","","","7.2",",0,21,+","0",",,0,31,+","0",",,0,31,+","0.0",",T,0,17,+","32.8",",0,31,","59.6","0","54.7",",0","0.0",",T,,0","0",",,,0","17.03",",0","21.96",",,,0","12.10",",,,0","","","","","","","","","","","","","","","","","",""
"USW00023174","1949-11","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","","","242.0","0","37.9",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","14",",0","3",",0","16","","","","","","6.1",",0,24,","0",",,0,30,+","0",",,0,30,+","23.1",",,0,10,","33.3",",0,04,","127.2","0","67.6",",0","37.1",",,,0","0",",,,0","17.34",",0","23.40",",,,0","11.29",",,,0","","","","","","","","","","","","","","","","","",""
"USW00023174","1949-12","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","","","242.0","0","0.0",",0","6",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","11","","","","","","1.7",",0,25,+","0",",,0,31,+","0",",,0,31,+","26.2",",,0,18,","26.1",",0,04,","330.3","0","203.1",",0","56.1",",,,0","0",",,,0","11.78",",0","17.25",",,,0","6.32",",,,0","","","","","","","","","","","","","","","","","",""
"USW00023174","1950-01","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","","","0.0","0","0.0",",X","8",",0","5",",0","1",",0","0",",0","0",",0","0",",X","0",",X","0",",X","0",",X","0",",X","15","","","","","","0.6",",X,13,","0",",,0,31,+","0",",,0,31,+","27.2",",,0,08,","20.0",",X,22,","614.2","0","283.9",",X","64.4",",,,0","0",",,,0","9.18",",X","13.73",",,,X","4.62",",,,X","","","","","","","","","","","","","","","","","",""
"USW00023174","1950-02","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","","","0.0","0","0.0",",X","4",",0","2",",0","1",",0","0",",0","0",",0","0",",X","0",",X","0",",X","2",",X","0",",X","16","","","","","","2.8",",X,01,","0",",,0,28,+","0",",,0,28,+","38.9",",,0,06,","21.1",",X,14,+","791.5","0","177.3",",X","51.9",",,,0","0",",,,0","12.00",",X","16.26",",,,X","7.74",",,,X","","","","","","","","","315",",X","","","","","","","17.4",",X"
"USW00023174","1950-03","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","","","1.7","0","1.7",",0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","18","","","","","","5.0",",0,12,","0",",,0,31,+","0",",,0,31,+","11.9",",,0,24,","29.4",",0,29,","951.9","0","160.4",",0","11.9",",,,0","0",",,,0","13.21",",0","17.99",",,,0","8.43",",,,0","","","","","","","","","270",",X","","","","","","","20.6",",X"
"USW00023174","1950-04","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","","","1.7","0","0.0",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","6",",0","0",",0","9","","","","1","","7.2",",0,10,","0",",,0,30,+","0",",T,0,09,","5.3",",,0,08,","25.6",",0,17,","1039.8","0","87.9",",0","10.4",",,,0","0",",T,,0","15.41",",0","19.37",",,,0","11.44",",,,0","","","","","","","","","360",",X","","","","","","","16.1",",X"
"USW00023174","1950-05","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","","","1.7","0","0.0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","7","","","","","","7.8",",0,04,","0",",,0,31,+","0",",,0,31,+","0.0",",T,0,31,+","25.0",",0,09,","1130.3","0","90.5",",0","0.0",",T,,0","0",",,,0","15.41",",0","18.73",",,,0","12.09",",,,0","","","","","","","","","270",",X","","","","","","","16.5",",X"
"USW00023174","1950-06","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","","","4.3","0","2.6",",X","1",",0","0",",0","0",",0","0",",0","0",",0","0",",X","0",",X","0",",X","13",",X","0",",X","7","","","","","","8.9",",X,08,","0",",,0,30,+","0",",,0,30,+","0.5",",,0,24,","24.4",",X,08,","1168.9","0","38.6",",X","0.5",",,,0","0",",,,0","17.14",",X","20.91",",,,X","13.36",",,,X","","","","","","","","","270",",X","","","","","","","11.6",",X"
"USW00023174","1950-07","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","","","69.4","0","65.1",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","10","","","","","","15.0",",0,05,+","0",",,0,31,+","0",",,0,31,+","0.5",",,0,07,","26.7",",0,09,","0.0","0","0.0",",0","0.8",",,,0","0",",,,0","20.43",",0","23.67",",,,0","17.20",",,,0","","","","","","","","","270",",X","","","","","","","8.9",",X"
"USW00023174","1950-08","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","","","89.8","0","20.4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","0",",0","16","","","","","","12.8",",0,11,","0",",,0,31,+","0",",,0,31,+","0.0",",T,0,26,","26.7",",0,09,","5.9","0","5.9",",0","0.0",",T,,0","0",",,,0","18.80",",0","22.39",",,,0","15.21",",,,0","","","","","","","","","270","2,X","","","","","","","11.2","2,X"
"USW00023174","1950-09","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","","","113.8","0","24.0",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","0",",0","13","","","","1","","12.2",",0,30,","0",",,0,30,+","0",",,0,30,+","2.5",",,0,17,","30.6",",0,03,","12.6","0","6.7",",0","2.8",",,,0","0",",,,0","18.91",",0","22.54",",,,0","15.28",",,,0","","","","","","","","","270",",X","","","","","","","9.8",",X"
"USW00023174","1950-10","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","","","140.7","0","26.9",",0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","22",",0","2",",0","16","","","","","","10.6",",0,18,","0",",,0,31,+","0",",,0,31,+","3.0",",,0,27,","36.1",",0,13,","39.8","0","27.2",",0","3.0",",,,0","0",",,,0","18.32",",0","23.03",",,,0","13.62",",,,0","","","","","","","","","225",",X","","","","","","","10.3",",X"
"USW00023174","1950-11","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","","","167.2","0","26.5",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","11",",0","3",",0","20","","","","","","6.1",",0,12,","0",",,0,30,+","0",",,0,30,+","19.1",",,0,13,","34.4",",0,03,","127.7","0","87.9",",0","24.1",",,,0","0",",,,0","16.29",",0","21.29",",,,0","11.28",",,,0","","","","","","","","","225",",X","","","","","","","9.8",",X"
"USW00023174","1950-12","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","","","168.9","0","1.7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","12",",0","0",",0","20","","","","","","4.4",",0,23,","0",",,0,31,+","0",",,0,31,+","0.3",",,0,14,","28.9",",0,24,+","232.5","0","104.8",",0","0.3",",,,0","0",",,,0","15.01",",0","20.59",",,,0","9.43",",,,0","","","","","","","","","315",",X","","","","","","","17.9",",X"
"USW00023174","1951-01","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","","","2.8","0","2.8",",0","7",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","10","","","","","","3.3",",0,13,","0",",,0,31,+","0",",,0,31,+","25.1",",,0,29,","30.0",",0,25,","424.4","0","191.9",",0","71.6",",,,0","0",",,,0","12.23",",0","17.31",",,,0","7.15",",,,0","","","","","","","","","225",",X","","","","","","","21.5",",X"
"USW00023174","1951-02","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","","","2.8","0","0.0",",X","5",",0","2",",0","0",",0","0",",0","0",",0","0",",X","0",",X","0",",X","3",",X","0",",X","10","","","","2","","3.3",",X,28,","0",",,0,28,+","0",",T,0,27,","12.2",",,0,23,","22.8",",X,14,+","605.6","0","181.2",",X","21.4",",,,0","0",",T,,0","11.86",",X","16.65",",,,X","7.07",",,,X","","","","","","","","","270",",X","","","","","","","17.0",",X"
"USW00023174","1951-03","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","","","5.3","0","2.5",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","9",",0","0",",0","10","","","","1","","2.8",",0,02,","0",",,0,31,+","0",",T,0,01,","8.1",",,0,01,","30.0",",0,14,","747.8","0","142.2",",0","9.7",",,,0","0",",T,,0","13.83",",0","19.25",",,,0","8.40",",,,0","","","","","","","","","270",",X","","","","","","","17.0",",X"
"USW00023174","1951-04","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","","","5.3","0","0.0",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","9","","","","","","6.7",",0,01,","0",",,0,30,+","0",",,0,30,+","12.2",",,0,03,","20.0",",0,12,","859.6","0","111.8",",0","34.7",",,,0","0",",,,0","14.61",",0","17.81",",,,0","11.40",",,,0","","","","","","","","","270",",X","","","","","","","24.1",",X"
"USW00023174","1951-05","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","","","5.3","0","0.0",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","9","","","","","","9.4",",0,01,","0",",,0,31,+","0",",,0,31,+","0.5",",,0,13,","21.7",",0,28,","939.5","0","79.9",",0","0.5",",,,0","0",",,,0","15.76",",0","19.32",",,,0","12.20",",,,0","","","","","","","","","270",",X","","","","","","","14.3",",X"
"USW00023174","1951-06","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","","","11.3","0","6.0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","13",",0","0",",0","1","","","","","","12.8",",0,02,+","0",",,0,30,+","0",",,0,30,+","0.0",",T,0,18,+","27.8",",0,02,","953.8","0","14.3",",0","0.0",",T,,0","0",",,,0","18.06",",0","21.18",",,,0","14.93",",,,0","","","","","","","","","225",",X","","","","","","","9.8",",X"
"USW00023174","1951-07","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","","","75.4","0","64.1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","0",",0","1","","","","","","13.3",",0,05,","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","28.9",",0,19,","1.9","0","1.9",",0","0.0",",,,0","0",",,,0","20.34",",0","23.80",",,,0","16.88",",,,0","","","","","","","","","270",",X","","","","","","","10.3",",X"
"USW00023174","1951-08","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","","","117.5","0","42.1",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","8","","","","","","13.9",",0,08,","0",",,0,31,+","0",",,0,31,+","1.0",",,0,28,","26.1",",0,28,+","3.0","0","1.1",",0","1.5",",,,0","0",",,,0","19.65",",0","22.94",",,,0","16.37",",,,0","","","","","","","","","135",",X","","","","","","","10.7",",X"
"USW00023174","1951-09","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","","","157.8","0","40.3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","0",",0","12","","","","","","13.9",",0,30,+","0",",,0,30,+","0",",,0,30,+","0.0",",T,0,23,","28.3",",0,18,","3.3","0","0.3",",0","0.0",",T,,0","0",",,,0","19.67",",0","23.24",",,,0","16.10",",,,0","","","","","","","","","270",",X","","","","","","","10.3",",X"
"USW00023174","1951-10","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","","","188.2","0","30.4",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","2",",0","7","","","","","","9.4",",0,26,","0",",,0,31,+","0",",,0,31,+","4.8",",,0,25,","35.6",",0,07,","19.9","0","16.6",",0","5.8",",,,0","0",",,,0","18.78",",0","23.82",",,,0","13.73",",,,0","","","","","","","","","270",",X","","","","","","","17.0",",X"
"USW00023174","1951-11","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","","","195.5","0","7.3",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","11",",0","0",",0","16","","","","","","6.1",",0,24,","0",",,0,30,+","0",",,0,30,+","9.7",",,0,19,","30.0",",0,06,+","97.6","0","77.7",",0","18.1",",,,0","0",",,,0","15.99",",0","21.38",",,,0","10.59",",,,0","","","","","","","","","360",",X","","","","","","","8.5",",X"
"USW00023174","1951-12","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","","","195.5","0","0.0",",0","10",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","13","","","","","","0.6",",0,09,+","0",",,0,31,+","0",",,0,31,+","72.1",",,0,29,","21.7",",0,10,","287.1","0","189.5",",0","117.6",",,,0","0",",,,0","12.22",",0","17.06",",,,0","7.38",",,,0","","","","","","","","","270",",X","","","","","","","20.1",",X"
"USW00023174","1952-01","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","","","0.0","0","0.0",",0","12",",0","10",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","13","","","","","","1.1",",0,03,","0",",,0,31,+","0",",,0,31,+","40.9",",,0,15,","25.0",",0,28,","505.6","0","218.5",",0","183.8",",,,0","0",",,,0","11.28",",0","16.15",",,,0","6.42",",,,0","","","","","","","","","135",",X","","","","","","","17.4",",X"
"USW00023174","1952-02","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","","","1.1","0","1.1",",0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","7",",0","0",",0","5","","","","","","5.0",",0,18,","0",",,0,29,+","0",",,0,29,+","18.3",",,0,29,","27.8",",0,06,","637.9","0","132.3",",0","18.3",",,,0","0",",,,0","13.81",",0","18.98",",,,0","8.64",",,,0","","","","","","","","","315",",X","","","","","","","21.9",",X"
"USW00023174","1952-03","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","","","5.3","0","4.2",",0","11",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","4",",0","0",",0","11","","","","1","","3.3",",0,09,","0",",,0,31,+","0",",T,0,16,+","44.5",",,0,15,","30.6",",0,27,","829.9","0","192.0",",0","110.1",",,,0","0",",T,,0","12.28",",0","16.82",",,,0","7.73",",,,0","","","","","","","","","270",",X","","","","","","","27.7",",X"
"USW00023174","1952-04","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","","","5.3","0","0.0",",0","4",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","4",",0","0",",0","11","","","","2","","8.3",",0,26,+","0",",,0,30,+","0",",,0,30,+","17.8",",,0,10,","22.2",",0,17,+","942.4","0","112.5",",0","30.8",",,,0","0",",,,0","14.58",",0","18.18",",,,0","10.98",",,,0","","","","","","","","","270",",X","","","","","","","13.0",",X"
"USW00023174","1952-05","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","","","5.9","0","0.6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","14",",0","0",",0","15","","","","","","10.6",",0,06,+","0",",,0,31,+","0",",,0,31,+","0.0",",T,0,24,","25.0",",0,10,","989.3","0","46.9",",0","0.0",",T,,0","0",",,,0","16.84",",0","20.65",",,,0","13.03",",,,0","","","","","","","","","270",",X","","","","","","","13.4",",X"
"USW00023174","1952-06","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","","","7.0","0","1.1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","18",",0","0",",0","4","","","","","","11.1",",0,12,+","0",",,0,30,+","0",",,0,30,+","0.0",",T,0,28,+","25.0",",0,16,","1025.3","0","36.0",",0","0.0",",T,,0","0",",,,0","17.17",",0","20.82",",,,0","13.52",",,,0","","","","","","","","","270",",X","","","","","","","12.1",",X"
"USW00023174","1952-07","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","","","37.5","0","30.5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","22",",0","0",",0","15","","","","","","12.8",",0,12,+","0",",,0,31,+","0",",,0,31,+","0.0",",T,0,20,+","27.2",",0,26,","18.2","0","18.2",",0","0.0",",T,,0","0",",,,0","18.73",",0","22.58",",,,0","14.88",",,,0","","","","","","","","","270",",X","","","","","","","10.7",",X"
