"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00094789","1953-03","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","","","0.0","Z","0.0",",Z","","","","","","","","","","","0",",Z","9",",Z","1",",Z","0",",Z","0",",Z","","","","","","","-7.2",",Z,08,","","","","","","","17.8",",Z,14,","2250.3","Z","385.1",",Z","","","","","5.91",",Z","8.94",",,,Z","2.88",",,,Z","","","","","","","","","","","","","","","",""
"USW00094789","1953-04","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","","","0.0","Z","0.0",",Z","","","","","","","","","","","0",",Z","0",",Z","0",",Z","1",",Z","0",",Z","","","","","","","1.7",",Z,20,","","","","","","","23.9",",Z,23,","2488.6","Z","238.3",",Z","","","","","10.39",",Z","13.95",",,,Z","6.83",",,,Z","","","","","","","","","","","","","","","",""
"USW00094789","1953-05","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","","","10.8","Z","10.8",",Z","","","","","","","","","","","0",",Z","0",",Z","0",",Z","12",",Z","0",",Z","","","","","","","6.7",",Z,03,+","","","","","","","28.3",",Z,18,","2567.3","Z","78.7",",Z","","","","","16.14",",Z","19.74",",,,Z","12.55",",,,Z","","","","","","","","","","","","","","","",""
"USW00094789","1953-06","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","","","101.2","Z","90.4",",Z","","","","","","","","","","","0",",Z","0",",Z","0",",Z","26",",Z","0",",Z","","","","","","","10.6",",Z,13,","","","","","","","31.7",",Z,21,","2581.4","Z","14.1",",Z","","","","","20.88",",Z","25.09",",,,Z","16.66",",,,Z","","","","","","","","","","","","","","","",""
"USW00094789","1953-07","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","","","283.6","Z","182.4",",Z","","","","","","","","","","","0",",Z","0",",Z","0",",Z","31",",Z","5",",Z","","","","","","","15.6",",Z,25,","","","","","","","34.4",",Z,18,+","0.0","Z","0.0",",Z","","","","","24.22",",Z","28.20",",,,Z","20.24",",,,Z","","","","","","","","","","","","","","","",""
"USW00094789","1953-08","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","","","440.3","Z","156.7",",Z","","","","","","","","","","","0",",Z","0",",Z","0",",Z","31",",Z","4",",Z","","","","","","","15.0",",Z,03,+","","","","","","","36.7",",Z,29,","0.0","Z","0.0",",Z","","","","","23.39",",Z","27.39",",,,Z","19.39",",,,Z","","","","","","","","","","","","","","","",""
"USW00094789","1953-09","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","","","524.8","Z","84.5",",Z","","","","","","","","","","","0",",Z","0",",Z","0",",Z","23",",Z","3",",Z","","","","","","","7.2",",Z,24,","","","","","","","33.9",",Z,02,","23.1","Z","23.1",",Z","","","","","20.38",",Z","24.20",",,,Z","16.55",",,,Z","","","","","","","","","","","","","","","",""
"USW00094789","1953-10","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","","","530.1","Z","5.3",",Z","","","","","","","","","","","0",",Z","0",",Z","0",",Z","8",",Z","0",",Z","","","","","","","4.4",",Z,08,","","","","","","","26.7",",Z,01,","133.8","Z","110.7",",Z","","","","","14.93",",Z","18.91",",,,Z","10.96",",,,Z","","","","","","","","","","","","","","","",""
"USW00094789","1953-11","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","","","530.1","Z","0.0",",Z","","","","","","","","","","","0",",Z","1",",Z","0",",Z","2",",Z","0",",Z","","","","","","","0.0",",Z,06,","","","","","","","21.1",",Z,03,+","408.6","Z","274.8",",Z","","","","","9.17",",Z","13.09",",,,Z","5.26",",,,Z","","","","","","","","","","","","","","","",""
"USW00094789","1953-12","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","","","530.1","Z","0.0",",Z","","","","","","","","","","","0",",Z","9",",Z","3",",Z","0",",Z","0",",Z","","","","","","","-8.9",",Z,18,+","","","","","","","15.0",",Z,07,+","834.1","Z","425.5",",Z","","","","","4.61",",Z","7.87",",,,Z","1.35",",,,Z","","","","","","","","","","","","","","","",""
"USW00094789","1954-01","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","","","0.0","Z","0.0",",Z","","","","","","","","","","","0",",Z","25",",Z","9",",Z","0",",Z","0",",Z","","","","","","","-12.8",",Z,18,","","","","","","","11.7",",Z,21,","1421.1","Z","587.0",",Z","","","","","-0.60",",Z","3.02",",,,Z","-4.23",",,,Z","","","","","","","","","","","","","","","",""
"USW00094789","1954-02","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","","","0.0","Z","0.0","2,Z","","","","","","","","","","","0","1,Z","13","1,Z","2","1,Z","0","1,Z","0","1,Z","","","","","","","-11.1","1,Z,13,+","","","","","","","17.8","1,Z,15,","1792.1","Z","371.0","1,Z","","","","","3.94","2,Z","7.89","1,,,Z","-0.01","1,,,Z","","","","","","","","","","","","","","","",""
"USW00094789","1954-03","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","","","0.0","Z","0.0",",Z","","","","","","","","","","","0",",Z","13",",Z","1",",Z","0",",Z","0",",Z","","","","","","","-5.0",",Z,05,+","","","","","","","19.4",",Z,26,","2202.0","Z","409.9",",Z","","","","","5.11",",Z","8.97",",,,Z","1.25",",,,Z","","","","","","","","","","","","","","","",""
"USW00094789","1954-04","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","","","0.0","Z","0.0",",Z","","","","","","","","","","","0",",Z","3",",Z","0",",Z","2",",Z","0",",Z","","","","","","","-4.4",",Z,04,","","","","","","","21.7",",Z,07,","2433.1","Z","231.1",",Z","","","","","10.63",",Z","14.79",",,,Z","6.46",",,,Z","","","","","","","","","","","","","","","",""
"USW00094789","1954-05","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","","","9.9","Z","9.9",",Z","","","","","","","","","","","0",",Z","0",",Z","0",",Z","8",",Z","0",",Z","","","","","","","6.7",",Z,05,","","","","","","","28.9",",Z,31,","2550.8","Z","117.7",",Z","","","","","14.86",",Z","18.43",",,,Z","11.29",",,,Z","","","","","","","","","","","","","","","",""
"USW00094789","1954-06","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","","","90.6","Z","80.7",",Z","","","","","","","","","","","0",",Z","0",",Z","0",",Z","25",",Z","1",",Z","","","","","","","11.7",",Z,17,","","","","","","","32.2",",Z,26,","2560.0","Z","9.2",",Z","","","","","20.72",",Z","24.82",",,,Z","16.62",",,,Z","","","","","","","","","","","","","","","",""
"USW00094789","1954-07","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","","","258.8","Z","168.2",",Z","","","","","","","","","","","0",",Z","0",",Z","0",",Z","31",",Z","4",",Z","","","","","","","16.7",",Z,17,+","","","","","","","35.0",",Z,13,","0.0","Z","0.0",",Z","","","","","23.76",",Z","27.75",",,,Z","19.77",",,,Z","","","","","","","","","","","","","","","",""
"USW00094789","1954-08","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","","","382.8","Z","124.0",",Z","","","","","","","","","","","0",",Z","0",",Z","0",",Z","31",",Z","0",",Z","","","","","","","15.0",",Z,11,","","","","","","","31.7",",Z,01,","0.0","Z","0.0",",Z","","","","","22.33",",Z","26.31",",,,Z","18.35",",,,Z","","","","","","","","","","","","","","","",""
"USW00094789","1954-09","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","","","436.7","Z","53.9",",Z","","","","","","","","","","","0",",Z","0",",Z","0",",Z","22",",Z","0",",Z","","","","","","","10.0",",Z,24,","","","","","","","31.1",",Z,06,","25.9","Z","25.9",",Z","","","","","19.27",",Z","22.76",",,,Z","15.78",",,,Z","","","","","","","","","","","","","","","",""
"USW00094789","1954-10","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","","","474.1","Z","37.4",",Z","","","","","","","","","","","0",",Z","0",",Z","0",",Z","14",",Z","0",",Z","","","","","","","4.4",",Z,31,+","","","","","","","28.9",",Z,01,","147.0","Z","121.1",",Z","","","","","15.63",",Z","19.23",",,,Z","12.04",",,,Z","","","","","","","","","","","","","","","",""
"USW00094789","1954-11","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","","","474.1","Z","0.0",",Z","","","","","","","","","","","0",",Z","2",",Z","0",",Z","0",",Z","0",",Z","","","","","","","0.0",",Z,13,+","","","","","","","17.2",",Z,17,","465.7","Z","318.7",",Z","","","","","7.71",",Z","10.87",",,,Z","4.55",",,,Z","","","","","","","","","","","","","","","",""
"USW00094789","1954-12","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","","","474.1","Z","0.0",",Z","","","","","","","","","","","0",",Z","16",",Z","5",",Z","0",",Z","0",",Z","","","","","","","-8.3",",Z,21,","","","","","","","12.8",",Z,29,","968.9","Z","503.2",",Z","","","","","2.10",",Z","5.04",",,,Z","-0.84",",,,Z","","","","","","","","","","","","","","","",""
"USW00094789","1955-01","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","","","0.0","Z","0.0",",Z","","","","","","","","","","","0",",Z","28",",Z","5",",Z","0",",Z","0",",Z","","","","","","","-10.0",",Z,28,","","","","","","","10.6",",Z,02,","1552.9","Z","584.0",",Z","","","","","-0.50",",Z","2.43",",,,Z","-3.44",",,,Z","","","","","","","","","","","","","","","",""
"USW00094789","1955-02","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","","","0.0","Z","0.0","2,Z","","","","","","","","","","","0","1,Z","17","1,Z","5","1,Z","0","1,Z","0","1,Z","","","","","","","-16.1","1,Z,03,","","","","","","","12.8","1,Z,28,","2006.9","Z","454.0","1,Z","","","","","1.03","2,Z","4.78","1,,,Z","-2.73","1,,,Z","","","","","","","","","","","","","","","",""
"USW00094789","1955-03","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","","","0.0","Z","0.0","2,Z","","","","","","","","","","","0","1,Z","13","1,Z","0","1,Z","0","1,Z","0","1,Z","","","","","","","-6.7","1,Z,08,","","","","","","","17.8","1,Z,11,","2395.4","Z","388.5","1,Z","","","","","5.00","2,Z","8.95","1,,,Z","1.04","1,,,Z","","","","","","","","","","","","","","","",""
"USW00094789","1955-04","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","","","0.0","Z","0.0",",Z","","","","","","","","","","","0",",Z","0",",Z","0",",Z","5",",Z","0",",Z","","","","","","","1.1",",Z,08,+","","","","","","","26.7",",Z,10,","2624.4","Z","229.0",",Z","","","","","10.70",",Z","14.91",",,,Z","6.49",",,,Z","","","","","","","","","","","","","","","",""
"USW00094789","1955-05","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","","","17.8","Z","17.8",",Z","","","","","","","","","","","0",",Z","0",",Z","0",",Z","16",",Z","0",",Z","","","","","","","5.6",",Z,10,","","","","","","","29.4",",Z,05,","2700.2","Z","75.8",",Z","","","","","16.46",",Z","20.78",",,,Z","12.14",",,,Z","","","","","","","","","","","","","","","",""
"USW00094789","1955-06","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","","","96.4","Z","78.6",",Z","","","","","","","","","","","0",",Z","0",",Z","0",",Z","24",",Z","0",",Z","","","","","","","10.6",",Z,08,","","","","","","","31.7",",Z,29,","2720.0","Z","19.8",",Z","","","","","20.29",",Z","24.51",",,,Z","16.07",",,,Z","","","","","","","","","","","","","","","",""
"USW00094789","1955-07","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","","","320.0","Z","223.6",",Z","","","","","","","","","","","0",",Z","0",",Z","0",",Z","31",",Z","10",",Z","","","","","","","18.3",",Z,30,+","","","","","","","36.1",",Z,21,","0.0","Z","0.0",",Z","","","","","25.55",",Z","29.34",",,,Z","21.75",",,,Z","","","","","","","","","","","","","","","",""
"USW00094789","1955-08","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","","","524.2","Z","204.2",",Z","","","","","","","","","","","0",",Z","0",",Z","0",",Z","31",",Z","6",",Z","","","","","","","15.0",",Z,29,","","","","","","","37.2",",Z,20,","0.0","Z","0.0",",Z","","","","","24.92",",Z","28.45",",,,Z","21.39",",,,Z","","","","","","","","","","","","","","","",""
"USW00094789","1955-09","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","","","587.2","Z","63.0",",Z","","","","","","","","","","","0",",Z","0",",Z","0",",Z","24",",Z","0",",Z","","","","","","","10.0",",Z,22,","","","","","","","29.4",",Z,07,","18.8","Z","18.8",",Z","","","","","19.80",",Z","23.41",",,,Z","16.19",",,,Z","","","","","","","","","","","","","","","",""
"USW00094789","1955-10","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","","","594.9","Z","7.7",",Z","","","","","","","","","","","0",",Z","0",",Z","0",",Z","7",",Z","0",",Z","","","","","","","3.3",",Z,23,","","","","","","","26.1",",Z,12,","120.7","Z","101.9",",Z","","","","","15.29",",Z","19.03",",,,Z","11.55",",,,Z","","","","","","","","","","","","","","","",""
"USW00094789","1955-11","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","","","594.9","Z","0.0",",Z","","","","","","","","","","","0",",Z","7",",Z","1",",Z","0",",Z","0",",Z","","","","","","","-8.9",",Z,29,","","","","","","","18.9",",Z,14,","464.8","Z","344.1",",Z","","","","","6.86",",Z","10.36",",,,Z","3.37",",,,Z","","","","","","","","","","","","","","","",""
"USW00094789","1955-12","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","","","594.9","Z","0.0",",Z","","","","","","","","","","","0",",Z","27",",Z","11",",Z","0",",Z","0",",Z","","","","","","","-13.9",",Z,21,","","","","","","","10.6",",Z,03,","1069.7","Z","604.9",",Z","","","","","-1.18",",Z","2.11",",,,Z","-4.47",",,,Z","","","","","","","","","","","","","","","",""
"USW00094789","1956-01","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","","","0.0","Z","0.0",",Z","","","","","","","","","","","0",",Z","24",",Z","5",",Z","0",",Z","0",",Z","","","","","","","-9.4",",Z,02,","","","","","","","7.8",",Z,30,+","1629.1","Z","559.4",",Z","","","","","0.29",",Z","3.03",",,,Z","-2.46",",,,Z","","","","","","","","","","","","","","","",""
"USW00094789","1956-02","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","","","0.0","Z","0.0",",Z","","","","","","","","","","","0",",Z","16",",Z","2",",Z","0",",Z","0",",Z","","","","","","","-9.4",",Z,22,","","","","","","","11.7",",Z,25,","2092.8","Z","463.7",",Z","","","","","2.34",",Z","5.54",",,,Z","-0.85",",,,Z","","","","","","","","","","","","","","","",""
"USW00094789","1956-03","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","","","0.0","Z","0.0",",Z","","","","","","","","","","","0",",Z","17",",Z","3",",Z","0",",Z","0",",Z","","","","","","","-6.7",",Z,25,+","","","","","","","15.6",",Z,05,","2575.2","Z","482.4",",Z","","","","","2.77",",Z","6.22",",,,Z","-0.68",",,,Z","","","","","","","","","","","","","","","",""
"USW00094789","1956-04","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","","","0.0","Z","0.0",",Z","","","","","","","","","","","0",",Z","0",",Z","0",",Z","1",",Z","0",",Z","","","","","","","0.6",",Z,08,+","","","","","","","23.3",",Z,30,","2885.5","Z","310.3",",Z","","","","","7.99",",Z","11.65",",,,Z","4.33",",,,Z","","","","","","","","","","","","","","","",""
"USW00094789","1956-05","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","","","7.8","Z","7.8",",Z","","","","","","","","","","","0",",Z","0",",Z","0",",Z","7",",Z","1",",Z","","","","","","","3.3",",Z,08,","","","","","","","32.2",",Z,13,","3054.0","Z","168.5",",Z","","","","","13.15",",Z","17.30",",,,Z","9.00",",,,Z","","","","","","","","","","","","","","","",""
"USW00094789","1956-06","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","","","100.9","Z","93.1",",Z","","","","","","","","","","","0",",Z","0",",Z","0",",Z","22",",Z","3",",Z","","","","","","","10.6",",Z,10,","","","","","","","35.0",",Z,14,","3072.3","Z","18.3",",Z","","","","","20.83",",Z","24.65",",,,Z","17.00",",,,Z","","","","","","","","","","","","","","","",""
"USW00094789","1956-07","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","","","222.4","Z","121.5",",Z","","","","","","","","","","","0",",Z","0",",Z","0",",Z","28",",Z","2",",Z","","","","","","","14.4",",Z,06,+","","","","","","","34.4",",Z,02,","4.8","Z","4.8",",Z","","","","","22.10",",Z","25.50",",,,Z","18.70",",,,Z","","","","","","","","","","","","","","","",""
"USW00094789","1956-08","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","","","374.0","Z","151.6",",Z","","","","","","","","","","","0",",Z","0",",Z","0",",Z","29",",Z","3",",Z","","","","","","","13.9",",Z,23,","","","","","","","33.3",",Z,28,","7.0","Z","2.2",",Z","","","","","23.15",",Z","26.81",",,,Z","19.49",",,,Z","","","","","","","","","","","","","","","",""
"USW00094789","1956-09","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","","","421.2","Z","47.2",",Z","","","","","","","","","","","0",",Z","0",",Z","0",",Z","16",",Z","0",",Z","","","","","","","6.1",",Z,21,","","","","","","","31.1",",Z,14,","63.2","Z","56.2",",Z","","","","","18.03",",Z","21.61",",,,Z","14.46",",,,Z","","","","","","","","","","","","","","","",""
"USW00094789","1956-10","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","","","422.6","Z","1.4",",Z","","","","","","","","","","","0",",Z","0",",Z","0",",Z","5",",Z","0",",Z","","","","","","","5.0",",Z,11,","","","","","","","23.3",",Z,15,","201.6","Z","138.4",",Z","","","","","13.91",",Z","17.77",",,,Z","10.05",",,,Z","","","","","","","","","","","","","","","",""
"USW00094789","1956-11","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","","","422.6","Z","0.0",",Z","","","","","","","","","","","0",",Z","7",",Z","0",",Z","0",",Z","0",",Z","","","","","","","-4.4",",Z,24,","","","","","","","20.0",",Z,04,","509.8","Z","308.2",",Z","","","","","8.06",",Z","11.19",",,,Z","4.93",",,,Z","","","","","","","","","","","","","","","",""
"USW00094789","1956-12","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","","","422.6","Z","0.0",",Z","","","","","","","","","","","0",",Z","11",",Z","1",",Z","0",",Z","0",",Z","","","","","","","-8.9",",Z,30,","","","","","","","17.2",",Z,07,","931.8","Z","422.0",",Z","","","","","4.72",",Z","7.94",",,,Z","1.50",",,,Z","","","","","","","","","","","","","","","",""
"USW00094789","1957-01","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","","","0.0","Z","0.0",",Z","","","","","","","","","","","0",",Z","28",",Z","11",",Z","0",",Z","0",",Z","","","","","","","-16.1",",Z,15,","","","","","","","11.1",",Z,23,","1565.4","Z","633.6",",Z","","","","","-2.11",",Z","1.22",",,,Z","-5.44",",,,Z","","","","","","","","","","","","","","","",""
"USW00094789","1957-02","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","","","0.0","Z","0.0",",Z","","","","","","","","","","","0",",Z","21",",Z","1",",Z","0",",Z","0",",Z","","","","","","","-6.7",",Z,12,","","","","","","","16.1",",Z,27,","2009.5","Z","444.1",",Z","","","","","2.47",",Z","5.80",",,,Z","-0.85",",,,Z","","","","","","","","","","","","","","","",""
"USW00094789","1957-03","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","","","0.0","Z","0.0",",Z","","","","","","","","","","","0",",Z","8",",Z","0",",Z","0",",Z","0",",Z","","","","","","","-4.4",",Z,05,+","","","","","","","20.6",",Z,14,","2415.3","Z","405.8",",Z","","","","","5.24",",Z","8.85",",,,Z","1.64",",,,Z","","","","","","","","","","","","","","","",""
"USW00094789","1957-04","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","","","3.9","Z","3.9",",Z","","","","","","","","","","","0",",Z","1",",Z","0",",Z","5",",Z","0",",Z","","","","","","","0.0",",Z,04,","","","","","","","28.9",",Z,21,","2650.4","Z","235.1",",Z","","","","","10.63",",Z","14.72",",,,Z","6.54",",,,Z","","","","","","","","","","","","","","","",""
"USW00094789","1957-05","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","","","22.5","Z","18.6",",Z","","","","","","","","","","","0",",Z","0",",Z","0",",Z","13",",Z","0",",Z","","","","","","","5.0",",Z,04,+","","","","","","","28.9",",Z,09,+","2742.1","Z","91.7",",Z","","","","","15.97",",Z","20.15",",,,Z","11.80",",,,Z","","","","","","","","","","","","","","","",""
"USW00094789","1957-06","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","","","137.6","Z","115.1",",Z","","","","","","","","","","","0",",Z","0",",Z","0",",Z","26",",Z","2",",Z","","","","","","","10.6",",Z,10,","","","","","","","35.0",",Z,17,","2754.0","Z","11.9",",Z","","","","","21.77",",Z","25.55",",,,Z","17.99",",,,Z","","","","","","","","","","","","","","","",""
"USW00094789","1957-07","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","","","308.6","Z","171.0",",Z","","","","","","","","","","","0",",Z","0",",Z","0",",Z","31",",Z","4",",Z","","","","","","","16.1",",Z,03,+","","","","","","","38.3",",Z,22,","0.0","Z","0.0",",Z","","","","","23.85",",Z","27.76",",,,Z","19.93",",,,Z","","","","","","","","","","","","","","","",""
"USW00094789","1957-08","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","","","417.2","Z","108.6",",Z","","","","","","","","","","","0",",Z","0",",Z","0",",Z","30",",Z","0",",Z","","","","","","","13.3",",Z,24,","","","","","","","31.7",",Z,03,","2.0","Z","2.0",",Z","","","","","21.77",",Z","25.48",",,,Z","18.06",",,,Z","","","","","","","","","","","","","","","",""
"USW00094789","1957-09","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","","","503.0","Z","85.8",",Z","","","","","","","","","","","0",",Z","0",",Z","0",",Z","23",",Z","1",",Z","","","","","","","6.1",",Z,27,","","","","","","","33.3",",Z,03,","31.4","Z","29.4",",Z","","","","","20.21",",Z","23.71",",,,Z","16.72",",,,Z","","","","","","","","","","","","","","","",""
